Id,Prediction,Logits_0,Logits_1
1,-1,4.29373836517334,-3.789832592010498
2,-1,2.1927490234375,-1.686706304550171
3,1,-0.8328468203544617,0.5627868175506592
4,1,-3.1909615993499756,2.71378755569458
5,-1,3.889096260070801,-3.4156546592712402
6,-1,0.5310845971107483,-0.44199106097221375
7,-1,4.215353488922119,-3.7254574298858643
8,1,-3.2050256729125977,2.7260186672210693
9,1,-1.4602251052856445,0.9853700399398804
10,1,-0.7297685742378235,0.4930608868598938
11,1,-4.052719593048096,3.5588858127593994
12,1,-2.206192970275879,1.5856598615646362
13,1,-1.3911069631576538,0.9390149116516113
14,-1,2.0966696739196777,-1.6073944568634033
15,1,-2.5922250747680664,2.0089268684387207
16,1,-2.371481418609619,1.7645145654678345
17,-1,4.29910945892334,-3.78920578956604
18,1,-4.1524200439453125,3.641249656677246
19,1,-3.609403133392334,3.1549606323242188
20,-1,4.293381690979004,-3.7899532318115234
21,1,-0.7723100185394287,0.5281714797019958
22,-1,4.294166564941406,-3.790860652923584
23,1,-3.082502841949463,2.5933854579925537
24,-1,4.292882919311523,-3.788883686065674
25,1,-4.143741130828857,3.630946397781372
26,-1,4.294379711151123,-3.7900137901306152
27,1,-1.194853663444519,0.8017385005950928
28,1,-1.6393386125564575,1.14189875125885
29,-1,4.2971978187561035,-3.792081117630005
30,1,-0.3712894320487976,0.2225232720375061
31,1,-0.7253928780555725,0.4857752025127411
32,-1,3.591463565826416,-3.0990283489227295
33,-1,2.0381455421447754,-1.5633035898208618
34,1,-2.6738624572753906,2.090986728668213
35,1,-0.18440385162830353,0.10600727051496506
36,1,-3.340759754180908,2.8752307891845703
37,1,-1.891643762588501,1.312581181526184
38,-1,3.225780487060547,-2.7035489082336426
39,-1,3.031892776489258,-2.481740951538086
40,1,-1.1225899457931519,0.7634333372116089
41,1,-3.4232003688812256,2.971024513244629
42,-1,4.2980241775512695,-3.7925100326538086
43,-1,4.299212455749512,-3.789328098297119
44,-1,4.296148300170898,-3.7914435863494873
45,-1,4.296148300170898,-3.7914435863494873
46,-1,4.296065807342529,-3.789821147918701
47,1,-0.6582160592079163,0.42817017436027527
48,1,-3.2393412590026855,2.745990514755249
49,1,-3.056966781616211,2.5340499877929688
50,-1,4.295419692993164,-3.788677215576172
51,1,-4.056373596191406,3.559451103210449
52,1,-0.31998908519744873,0.19627827405929565
53,-1,2.757352352142334,-2.1917238235473633
54,-1,3.9691243171691895,-3.4761126041412354
55,-1,2.744034767150879,-2.1788249015808105
56,1,-2.251793384552002,1.642674446105957
57,1,-1.972086787223816,1.3816391229629517
58,1,-1.6981899738311768,1.1479641199111938
59,-1,4.055853366851807,-3.5767011642456055
60,-1,0.4668795168399811,-0.40556296706199646
61,1,-2.8587758541107178,2.304210662841797
62,1,-2.16513729095459,1.5827378034591675
63,1,-2.16513729095459,1.5827378034591675
64,-1,1.8930368423461914,-1.458332896232605
65,-1,3.6711082458496094,-3.1838808059692383
66,1,-3.3816332817077637,2.9238345623016357
67,1,-2.3506274223327637,1.7336622476577759
68,1,-3.831089973449707,3.363419532775879
69,-1,4.291522979736328,-3.7879247665405273
70,-1,4.300488471984863,-3.7892255783081055
71,1,-1.1188628673553467,0.7671281099319458
72,1,-0.5926770567893982,0.40403953194618225
73,1,-2.7929928302764893,2.2385778427124023
74,-1,3.4811220169067383,-2.9802255630493164
75,1,-4.156172752380371,3.644577741622925
76,-1,2.9081833362579346,-2.335465669631958
77,1,-3.6778790950775146,3.233280658721924
78,-1,4.122298240661621,-3.6381216049194336
79,1,-0.7813940644264221,0.5509040355682373
80,-1,1.4049643278121948,-1.1015034914016724
81,-1,0.09586404263973236,-0.111470066010952
82,1,-3.7603719234466553,3.300323009490967
83,-1,3.2545413970947266,-2.741281032562256
84,-1,4.2913618087768555,-3.7867369651794434
85,-1,4.297939300537109,-3.7921130657196045
86,-1,1.7082796096801758,-1.3170310258865356
87,-1,1.7279655933380127,-1.3248674869537354
88,-1,1.7279655933380127,-1.3248674869537354
89,-1,3.3547677993774414,-2.8390612602233887
90,-1,3.369044780731201,-2.864809036254883
91,1,-4.140881538391113,3.6327991485595703
92,1,-2.877628803253174,2.3429293632507324
93,-1,1.114522933959961,-0.863752543926239
94,1,-0.5256580710411072,0.3576063811779022
95,-1,3.0354528427124023,-2.489457607269287
96,1,-0.34412282705307007,0.20550937950611115
97,-1,4.298147678375244,-3.790982484817505
98,-1,3.5568301677703857,-3.0642178058624268
99,1,-0.8043103814125061,0.543752133846283
100,1,-0.7541185021400452,0.5328640937805176
101,-1,4.297830581665039,-3.7917943000793457
102,1,-0.06308716535568237,0.009333685040473938
103,-1,2.7707996368408203,-2.1753056049346924
104,-1,1.7231642007827759,-1.3299814462661743
105,-1,2.96722412109375,-2.3943192958831787
106,-1,4.256286144256592,-3.755580186843872
107,-1,4.288773536682129,-3.7873096466064453
108,-1,4.288773536682129,-3.7873096466064453
109,-1,4.205345630645752,-3.7216720581054688
110,1,-2.9462132453918457,2.423696517944336
111,1,-0.8066801428794861,0.5400038361549377
112,1,-0.8066801428794861,0.5400038361549377
113,-1,4.296533584594727,-3.790741443634033
114,1,-2.6818175315856934,2.105881690979004
115,-1,3.0455472469329834,-2.4827418327331543
116,-1,3.587495803833008,-3.0922627449035645
117,-1,3.415222644805908,-2.910322427749634
118,1,-2.509563446044922,1.9091254472732544
119,-1,4.296960353851318,-3.792642593383789
120,-1,2.568154811859131,-2.006505250930786
121,-1,4.197220802307129,-3.7087903022766113
122,1,-1.5823323726654053,1.0684540271759033
123,-1,2.379058599472046,-1.8350677490234375
124,-1,4.29534912109375,-3.7909324169158936
125,-1,0.8433683514595032,-0.6387983560562134
126,-1,2.7417192459106445,-2.170412063598633
127,1,-3.815197229385376,3.349759101867676
128,-1,3.99813175201416,-3.5198450088500977
129,1,-3.768214225769043,3.305708408355713
130,-1,3.6825408935546875,-3.1997904777526855
131,-1,4.268697261810303,-3.758601188659668
132,-1,3.677849292755127,-3.1947147846221924
133,-1,4.297581672668457,-3.79219126701355
134,-1,0.028254613280296326,-0.03255854919552803
135,-1,4.29648494720459,-3.7912540435791016
136,-1,4.29648494720459,-3.7912540435791016
137,1,-4.127776622772217,3.6200520992279053
138,1,-4.127776622772217,3.6200520992279053
139,1,-4.127776622772217,3.6200520992279053
140,1,-4.127776622772217,3.6200520992279053
141,1,-4.127776622772217,3.6200520992279053
142,1,-2.872833728790283,2.3359336853027344
143,1,-0.24380148947238922,0.15093019604682922
144,1,-2.3358325958251953,1.719720482826233
145,-1,2.8149049282073975,-2.244319438934326
146,-1,1.4439945220947266,-1.1248787641525269
147,1,-3.2280778884887695,2.7504663467407227
148,1,-1.5110514163970947,1.034631371498108
149,-1,1.4572097063064575,-1.1551629304885864
150,-1,1.9280232191085815,-1.4758403301239014
151,-1,1.2603819370269775,-0.9929624199867249
152,-1,0.2839084565639496,-0.2546299397945404
153,-1,3.4426424503326416,-2.9339423179626465
154,-1,2.393467426300049,-1.8472975492477417
155,1,-4.060661315917969,3.5670976638793945
156,-1,0.9100411534309387,-0.7067035436630249
157,-1,0.5366582274436951,-0.44331052899360657
158,-1,1.607663631439209,-1.2464932203292847
159,1,-1.5934486389160156,1.0767983198165894
160,1,-2.904343843460083,2.3710150718688965
161,1,-2.0884413719177246,1.4722965955734253
162,-1,2.463070869445801,-1.916145920753479
163,-1,4.1604204177856445,-3.6822452545166016
164,1,-2.394235372543335,1.7873588800430298
165,1,-2.7191367149353027,2.1546311378479004
166,1,-2.7191367149353027,2.1546311378479004
167,1,-4.120115280151367,3.6148838996887207
168,1,-2.907332420349121,2.379488468170166
169,1,-1.9684746265411377,1.3911418914794922
170,1,-3.5560436248779297,3.098301887512207
171,-1,4.29682731628418,-3.788835048675537
172,-1,4.299002647399902,-3.7895450592041016
173,-1,1.2343460321426392,-0.9701374769210815
174,1,-1.8754420280456543,1.3019694089889526
175,1,-3.7884020805358887,3.3267552852630615
176,-1,4.29388427734375,-3.7898385524749756
177,-1,1.8433831930160522,-1.4155609607696533
178,-1,3.1415977478027344,-2.6091108322143555
179,-1,2.200011968612671,-1.6926707029342651
180,1,-3.7528493404388428,3.290344715118408
181,-1,4.295625686645508,-3.792668581008911
182,1,-3.3963241577148438,2.936948776245117
183,-1,1.8128328323364258,-1.3994076251983643
184,-1,2.074805498123169,-1.5889724493026733
185,1,-1.419793725013733,0.9582587480545044
186,-1,3.161738872528076,-2.6294829845428467
187,1,-2.544981002807617,1.9668956995010376
188,-1,3.5955686569213867,-3.1005842685699463
189,-1,1.1437561511993408,-0.8886592388153076
190,-1,4.2965826988220215,-3.794231653213501
191,1,-3.7312440872192383,3.2728464603424072
192,-1,3.266296863555908,-2.7470829486846924
193,1,-3.0221126079559326,2.5112781524658203
194,-1,4.293169021606445,-3.7933974266052246
195,1,-3.698197364807129,3.2363436222076416
196,-1,0.6646373867988586,-0.5292415618896484
197,1,-0.8894012570381165,0.610035240650177
198,1,-4.103452682495117,3.6008286476135254
199,-1,2.102788209915161,-1.617175817489624
200,-1,2.518662691116333,-1.9564770460128784
201,-1,4.292897701263428,-3.7876384258270264
202,-1,4.226564407348633,-3.7364630699157715
203,1,-4.039242744445801,3.548966407775879
204,1,-1.6832503080368042,1.14223313331604
205,-1,2.8481905460357666,-2.2811012268066406
206,1,-3.9290401935577393,3.4527840614318848
207,-1,4.299986839294434,-3.7911977767944336
208,-1,2.1354780197143555,-1.6416622400283813
209,1,-2.9326858520507812,2.4104342460632324
210,-1,4.297606468200684,-3.792290210723877
211,-1,4.293030738830566,-3.790698289871216
212,1,-3.7529449462890625,3.296891689300537
213,-1,2.802396774291992,-2.241231918334961
214,-1,2.802396774291992,-2.241231918334961
215,1,-0.5802666544914246,0.3778923451900482
216,1,-3.0143237113952637,2.512125015258789
217,-1,0.6744073629379272,-0.5480942726135254
218,1,-4.121427536010742,3.612398862838745
219,1,-2.7693090438842773,2.2093539237976074
220,-1,1.5055609941482544,-1.1754456758499146
221,-1,4.298309326171875,-3.7906124591827393
222,1,-1.7303683757781982,1.1750638484954834
223,-1,4.2976179122924805,-3.7911620140075684
224,-1,2.6547656059265137,-2.083683967590332
225,1,-2.3894996643066406,1.7759171724319458
226,-1,3.8736982345581055,-3.389892816543579
227,-1,4.288958549499512,-3.7867074012756348
228,1,-2.166870594024658,1.5585557222366333
229,-1,1.7564046382904053,-1.356583595275879
230,-1,4.291325092315674,-3.7907049655914307
231,-1,0.882383406162262,-0.680612325668335
232,-1,3.503925085067749,-3.0006837844848633
233,1,-2.493621587753296,1.8836840391159058
234,-1,0.4186602830886841,-0.36482301354408264
235,-1,2.519005060195923,-1.9551600217819214
236,-1,4.060621738433838,-3.588221549987793
237,1,-2.960649251937866,2.4387054443359375
238,-1,1.3748987913131714,-1.0911473035812378
239,-1,4.293298244476318,-3.788229465484619
240,1,-2.0970022678375244,1.4900970458984375
241,1,-4.086883544921875,3.589857578277588
242,1,-3.665461301803589,3.2118566036224365
243,1,-3.5316202640533447,3.0681488513946533
244,1,-3.1171374320983887,2.6345014572143555
245,1,-2.0369038581848145,1.4467252492904663
246,1,-2.5538649559020996,1.964495062828064
247,1,-2.656951427459717,2.0811080932617188
248,-1,4.296942710876465,-3.7923123836517334
249,-1,4.294635772705078,-3.7932052612304688
250,1,-2.8883039951324463,2.370382070541382
251,-1,3.0764222145080566,-2.538064479827881
252,1,-1.8314353227615356,1.259783148765564
253,-1,0.47737327218055725,-0.3975652754306793
254,1,-1.826270580291748,1.2551244497299194
255,-1,4.2937822341918945,-3.7888269424438477
256,-1,1.0702024698257446,-0.8380811214447021
257,-1,2.676945924758911,-2.106846332550049
258,1,-2.0209126472473145,1.4083596467971802
259,1,-0.09355103969573975,0.031937576830387115
260,1,-2.0647363662719727,1.469673752784729
261,-1,4.296457290649414,-3.7895710468292236
262,1,-2.542217254638672,1.9611517190933228
263,1,-2.7129154205322266,2.155794143676758
264,-1,4.293208122253418,-3.791123151779175
265,-1,4.291355133056641,-3.789238929748535
266,1,-1.2529529333114624,0.8450512290000916
267,-1,0.6747726202011108,-0.5337584614753723
268,1,-2.9172534942626953,2.388601303100586
269,-1,4.296435832977295,-3.7874696254730225
270,1,-2.5188839435577393,1.931674599647522
271,-1,0.9087185263633728,-0.7111914157867432
272,1,-2.7881956100463867,2.233616828918457
273,-1,4.296286582946777,-3.7910027503967285
274,1,-2.6995491981506348,2.131277561187744
275,-1,0.7259719371795654,-0.5727401971817017
276,1,-0.622257649898529,0.41761913895606995
277,1,-2.290400743484497,1.6818114519119263
278,-1,1.5988847017288208,-1.2440227270126343
279,-1,2.9036316871643066,-2.3383138179779053
280,-1,1.6796603202819824,-1.3027931451797485
281,-1,3.4416916370391846,-2.9396462440490723
282,1,-4.121371269226074,3.6206893920898438
283,-1,0.8570596575737,-0.6615068912506104
284,-1,3.0663702487945557,-2.521916627883911
285,-1,3.5582973957061768,-3.059166431427002
286,-1,0.7085320949554443,-0.5593767762184143
287,1,-2.1001415252685547,1.4960211515426636
288,1,-3.9821534156799316,3.4986462593078613
289,-1,2.6609339714050293,-2.0932979583740234
290,1,-2.6409168243408203,2.07330322265625
291,-1,0.9458094239234924,-0.7368922829627991
292,1,-0.7517240643501282,0.5149823427200317
293,-1,2.1028456687927246,-1.6133259534835815
294,1,-4.152878761291504,3.6388211250305176
295,1,-0.6464890837669373,0.4343745708465576
296,1,-1.6173464059829712,1.0901572704315186
297,1,-3.5798912048339844,3.1239540576934814
298,1,-3.5798912048339844,3.1239540576934814
299,-1,1.410301685333252,-1.1003724336624146
300,1,-2.9197804927825928,2.3765852451324463
301,1,-1.0758832693099976,0.7309157848358154
302,1,-3.6686899662017822,3.21115779876709
303,-1,4.293033599853516,-3.788334846496582
304,-1,4.293033599853516,-3.788334846496582
305,-1,4.293033599853516,-3.788334846496582
306,-1,4.293033599853516,-3.788334846496582
307,1,-3.359257221221924,2.8986635208129883
308,1,-1.8941491842269897,1.3266383409500122
309,1,-4.14391565322876,3.6288304328918457
310,1,-4.14391565322876,3.6288304328918457
311,-1,0.6964972019195557,-0.5588499307632446
312,1,-0.5418915152549744,0.36877140402793884
313,1,-3.353483200073242,2.8927831649780273
314,-1,4.291276931762695,-3.7908947467803955
315,-1,4.293588638305664,-3.7940492630004883
316,-1,4.293588638305664,-3.7940492630004883
317,-1,3.3772897720336914,-2.869189739227295
318,1,-4.113974094390869,3.6113758087158203
319,1,-3.0040342807769775,2.491854190826416
320,-1,1.1576414108276367,-0.8985276818275452
321,-1,4.295462608337402,-3.79116153717041
322,-1,4.295462608337402,-3.79116153717041
323,1,-0.5189816951751709,0.3581012189388275
324,1,-2.9581408500671387,2.4433021545410156
325,1,-1.2788416147232056,0.867279052734375
326,-1,0.9639489054679871,-0.7516752481460571
327,1,-0.5327801704406738,0.3601485788822174
328,1,-1.5303680896759033,1.0282865762710571
329,1,-1.7878597974777222,1.2353596687316895
330,-1,4.295643329620361,-3.790161371231079
331,-1,4.295643329620361,-3.790161371231079
332,1,-3.93072509765625,3.453777551651001
333,1,-3.3715028762817383,2.908738613128662
334,1,-3.505277395248413,3.0463013648986816
335,-1,4.2975263595581055,-3.7911643981933594
336,1,-3.276425361633301,2.8123679161071777
337,1,-3.221318244934082,2.739610433578491
338,-1,2.05784273147583,-1.5774413347244263
339,-1,1.727391242980957,-1.3309175968170166
340,1,-1.4192208051681519,0.9439641237258911
341,1,-4.003049373626709,3.5188965797424316
342,-1,4.2417311668396,-3.751114845275879
343,1,-3.541965961456299,3.0896124839782715
344,1,-1.3960708379745483,0.9415612816810608
345,-1,3.373018741607666,-2.8649983406066895
346,1,-2.4381518363952637,1.8331316709518433
347,1,-4.098475456237793,3.5987472534179688
348,-1,0.25427117943763733,-0.22761239111423492
349,1,-2.90701961517334,2.3749618530273438
350,-1,0.6605250835418701,-0.5300292372703552
351,-1,0.7003152966499329,-0.5639685988426208
352,1,-1.9554435014724731,1.3811959028244019
353,1,-1.0397151708602905,0.7256278991699219
354,1,-1.7320719957351685,1.1873599290847778
355,-1,3.1823720932006836,-2.647782325744629
356,1,-2.328983783721924,1.731300711631775
357,1,-1.9985381364822388,1.4173636436462402
358,1,-1.3808512687683105,0.9381766319274902
359,-1,4.294964790344238,-3.792459011077881
360,-1,3.197866916656494,-2.669252395629883
361,1,-2.807380437850952,2.2514257431030273
362,1,-3.326909065246582,2.8699636459350586
363,1,-2.1862943172454834,1.5766083002090454
364,1,-4.148512840270996,3.6374762058258057
365,1,-0.6749569177627563,0.4511478841304779
366,-1,3.8442060947418213,-3.3446929454803467
367,-1,4.28261661529541,-3.7777206897735596
368,-1,2.39453125,-1.8486000299453735
369,-1,0.6159210205078125,-0.48874160647392273
370,-1,3.406010627746582,-2.8924763202667236
371,1,-3.901400566101074,3.428419589996338
372,1,-3.7957088947296143,3.3303208351135254
373,1,-3.6385750770568848,3.1779627799987793
374,-1,2.2017252445220947,-1.696612000465393
375,-1,2.2017252445220947,-1.696612000465393
376,-1,2.2017252445220947,-1.696612000465393
377,1,-2.6983346939086914,2.1318068504333496
378,-1,3.2540087699890137,-2.732706069946289
379,-1,3.7679758071899414,-3.281282424926758
380,1,-3.9952778816223145,3.5168092250823975
381,-1,4.2863264083862305,-3.785032272338867
382,1,-2.3186049461364746,1.6961095333099365
383,1,-0.6479070782661438,0.439104825258255
384,1,-0.8108192682266235,0.537967324256897
385,1,-0.37971505522727966,0.24374350905418396
386,-1,3.0476555824279785,-2.5091300010681152
387,1,-2.050492525100708,1.471126914024353
388,1,-4.056227684020996,3.562045097351074
389,-1,2.099139928817749,-1.6151070594787598
390,1,-2.4825263023376465,1.8803821802139282
391,1,-4.0866804122924805,3.5860681533813477
392,-1,0.5768791437149048,-0.4651620090007782
393,-1,4.297842502593994,-3.792397975921631
394,1,-3.7180840969085693,3.2601943016052246
395,1,-0.32285383343696594,0.2017706036567688
396,1,-1.9365369081497192,1.3510550260543823
397,1,-1.6901684999465942,1.1470457315444946
398,1,-2.2413218021392822,1.6100600957870483
399,-1,4.211511611938477,-3.723212957382202
400,1,-2.751655101776123,2.193693161010742
401,1,-3.512105703353882,3.0546135902404785
402,-1,2.4820094108581543,-1.9244211912155151
403,-1,2.342390537261963,-1.8118921518325806
404,1,-2.1787195205688477,1.5593446493148804
405,1,-2.913317918777466,2.395211696624756
406,-1,4.0723772048950195,-3.5883853435516357
407,-1,3.933361530303955,-3.4585070610046387
408,-1,2.197335720062256,-1.6906356811523438
409,-1,4.295732498168945,-3.792658805847168
410,-1,4.125718593597412,-3.6432816982269287
411,-1,4.125718593597412,-3.6432816982269287
412,-1,4.298103332519531,-3.788954973220825
413,1,-3.317124843597412,2.855184555053711
414,-1,3.1234078407287598,-2.5728912353515625
415,1,-4.131017684936523,3.6197595596313477
416,1,-1.810619592666626,1.246461033821106
417,1,-0.7060344815254211,0.49033528566360474
418,-1,4.234560966491699,-3.743387222290039
419,1,-1.3509877920150757,0.9104486107826233
420,-1,4.245515823364258,-3.752969741821289
421,-1,3.3051772117614746,-2.790292978286743
422,1,-3.8838207721710205,3.4124348163604736
423,1,-3.1937217712402344,2.710191011428833
424,1,-3.693143844604492,3.234665870666504
425,-1,2.268231153488159,-1.745958924293518
426,-1,0.2268698662519455,-0.2023661732673645
427,-1,3.3064098358154297,-2.7880148887634277
428,1,-2.455627679824829,1.8659791946411133
429,1,-2.134885549545288,1.5503665208816528
430,-1,2.6260416507720947,-2.0605316162109375
431,-1,1.5404651165008545,-1.2037724256515503
432,1,-4.054174423217773,3.5599708557128906
433,1,-1.427374243736267,0.9627074599266052
434,-1,0.6312723755836487,-0.5165197253227234
435,1,-1.4770501852035522,0.9972007870674133
436,-1,3.1425933837890625,-2.612086534500122
437,-1,1.5362212657928467,-1.2009320259094238
438,1,-2.3468117713928223,1.727057933807373
439,1,-3.6212172508239746,3.1642813682556152
440,-1,3.720733642578125,-3.2387924194335938
441,1,-1.1916593313217163,0.8206944465637207
442,-1,1.5494598150253296,-1.199034571647644
